"sqrt_distance","log_landsize","Lattitude","Longtitude","rooms_cat","year_built_cat","car_cat","Regionname","Type","Method","Price","log_price"
0.312136220390469,0.622692092362869,-0.315924471868503,-1.33592070780287,"Pequeñas","Desconocido","2_o_más_plazas","Western_Metropolitan","h","S",610000,5.78532983501077
0.312136220390469,0.332149775172741,-0.288145975201868,-1.49431424226112,"Medianas","Antigua","2_o_más_plazas","Western_Metropolitan","h","S",815000,5.91115760873998
0.312136220390469,0.654910752796939,-0.303297882474529,-1.39255839588182,"Grandes","Desconocido","2_o_más_plazas","Western_Metropolitan","h","S",970000,5.98677173426625
0.312136220390469,0.577817063108963,-0.217437074595937,-1.44535624070133,"Grandes","Desconocido","2_o_más_plazas","Western_Metropolitan","h","S",760000,5.88081359228079
0.312136220390469,0.506474214189204,-0.360117534747142,-1.34744023758176,"Grandes","Antigua","2_o_más_plazas","Western_Metropolitan","h","SP",1200000,6.07918124604763
0.312136220390469,0.336918261834217,-0.443453024746957,-1.38199882691787,"Medianas","Desconocido","Hasta_1_plaza","Western_Metropolitan","h","SP",7e+05,5.84509804001426
-0.621659210061416,0.91427234507704,-0.572244236564934,0.304652324857769,"Pequeñas","Antigua","Hasta_1_plaza","Southern_Metropolitan","u","S",599000,5.77742682238931
-0.621659210061416,0.91427234507704,-0.56719360080738,0.325771462785681,"Pequeñas","Desconocido","Hasta_1_plaza","Southern_Metropolitan","u","VB",550000,5.74036268949424
-0.621659210061416,-0.36507543108103,-0.583608167019474,0.206736321738193,"Medianas","Moderna","2_o_más_plazas","Southern_Metropolitan","u","S",995000,5.99782308074573
-0.621659210061416,-1.92653511119191,-0.568456259746724,0.182737301365763,"Medianas","Moderna","2_o_más_plazas","Southern_Metropolitan","t","S",1205000,6.08098704691089
-0.621659210061416,-0.50115766444463,-0.661893021261736,0.316171854636655,"Medianas","Antigua","2_o_más_plazas","Southern_Metropolitan","h","S",1939000,6.28757780907871
-0.621659210061416,-0.912717980110565,-0.634114524595101,0.227855459666105,"Medianas","Antigua","Hasta_1_plaza","Southern_Metropolitan","h","S",1870000,6.2718416065365
-0.621659210061416,-0.943620028873994,-0.565930941867947,0.175057614846597,"Pequeñas","Desconocido","2_o_más_plazas","Southern_Metropolitan","u","S",678000,5.83122969386706
-0.621659210061416,0.91427234507704,-0.564668282928603,0.309452128932418,"Medianas","Moderna","2_o_más_plazas","Southern_Metropolitan","t","SP",1918000,6.28284860283464
-0.621659210061416,0.376772445851552,-0.668206315958633,0.299852520783392,"Pequeñas","Desconocido","Hasta_1_plaza","Southern_Metropolitan","u","SP",660000,5.81954393554187
-0.621659210061416,-0.988130037515388,-0.61138666368602,0.322891580340891,"Medianas","Antigua","Hasta_1_plaza","Southern_Metropolitan","h","S",2050000,6.31175386105575
-0.621659210061416,0.750607574643057,-0.587396143837595,0.332491188489917,"Pequeñas","Moderna","2_o_más_plazas","Southern_Metropolitan","u","S",3625000,6.55930801090701
-0.621659210061416,1.71988677673987,-0.61896261732235,0.159698241808264,"Grandes","Antigua","2_o_más_plazas","Southern_Metropolitan","h","VB",3e+06,6.47712125471966
-0.621659210061416,0.626523418331809,-0.692196835807057,0.272973617966173,"Grandes","Desconocido","2_o_más_plazas","Southern_Metropolitan","h","PI",1525000,6.1832698436828
-0.621659210061416,2.10438960354583,-0.572244236564934,0.304652324857769,"Medianas","Antigua","Hasta_1_plaza","Southern_Metropolitan","u","PI",735000,5.8662873390842
-0.621659210061416,0.91427234507704,-0.553304352474063,0.310412089747348,"Pequeñas","Desconocido","Hasta_1_plaza","Southern_Metropolitan","u","S",825000,5.91645394854993
-0.621659210061416,-0.286612422128147,-0.639165160352654,0.243214832704438,"Pequeñas","Antigua","Hasta_1_plaza","Southern_Metropolitan","u","S",645000,5.80955971463527
-0.621659210061416,0.926532667035227,-0.668206315958633,0.230735342110622,"Pequeñas","Moderna","Hasta_1_plaza","Southern_Metropolitan","u","PI",280000,5.44715803134222
-0.621659210061416,-0.286612422128147,-0.650529090807195,0.230735342110622,"Pequeñas","Desconocido","Hasta_1_plaza","Southern_Metropolitan","u","PI",4e+05,5.60205999132796
-0.621659210061416,0.91427234507704,-0.564668282928603,0.309452128932418,"Pequeñas","Desconocido","2_o_más_plazas","Southern_Metropolitan","h","S",1780000,6.25042000230889
-0.621659210061416,-0.730369144215253,-0.572244236564934,0.206736321738193,"Pequeñas","Antigua","Hasta_1_plaza","Southern_Metropolitan","h","S",1210000,6.08278537031645
-0.621659210061416,0.48749100871255,-0.56340562398917,0.219215812332008,"Grandes","Antigua","2_o_más_plazas","Southern_Metropolitan","h","S",2801000,6.44731310882357
-0.621659210061416,-0.0855335900050745,-0.574769554443711,0.19233690951479,"Medianas","Antigua","2_o_más_plazas","Southern_Metropolitan","h","PI",1800000,6.25527250510331
-0.621659210061416,-0.943620028873994,-0.564668282928603,0.162578124253054,"Pequeñas","Desconocido","Hasta_1_plaza","Southern_Metropolitan","u","S",324000,5.51054501020661
-0.621659210061416,1.642190449047,-0.646741113988985,0.177937497291387,"Grandes","Antigua","2_o_más_plazas","Southern_Metropolitan","h","S",5525000,6.74233228235715
-0.621659210061416,-1.24412564103193,-0.530576491564982,0.207696282553122,"Pequeñas","Desconocido","2_o_más_plazas","Southern_Metropolitan","h","S",1125000,6.05115252244738
-0.621659210061416,-0.478952155918157,-0.531839150504415,0.213456047442429,"Medianas","Desconocido","Hasta_1_plaza","Southern_Metropolitan","h","S",2250000,6.35218251811136
-0.621659210061416,-0.333130804314599,-0.591184120655805,0.197136713589166,"Medianas","Desconocido","Hasta_1_plaza","Southern_Metropolitan","h","S",2360000,6.37291200297011
-0.621659210061416,-0.975259665908841,-0.607598686867899,0.268173813891797,"Pequeñas","Desconocido","Hasta_1_plaza","Southern_Metropolitan","h","VB",1900000,6.27875360095283
-0.621659210061416,0.376772445851552,-0.702298107322254,0.290252912634366,"Pequeñas","Antigua","Hasta_1_plaza","Southern_Metropolitan","u","PI",490000,5.69019608002851
-0.621659210061416,-0.414483803211934,-0.544465739898299,0.235535146185271,"Medianas","Desconocido","Hasta_1_plaza","Southern_Metropolitan","h","S",2365000,6.37383114507383
-0.621659210061416,-0.943620028873994,-0.570981577625501,0.196176752774509,"Medianas","Antigua","2_o_más_plazas","Southern_Metropolitan","h","VB",1300000,6.11394335230684
-0.621659210061416,-0.693616433646428,-0.610124004746676,0.231695302925552,"Pequeñas","Antigua","Hasta_1_plaza","Southern_Metropolitan","u","SP",704000,5.84757265914211
-0.621659210061416,-0.36507543108103,-0.592446779595148,0.204816400108606,"Medianas","Antigua","2_o_más_plazas","Southern_Metropolitan","h","S",1900000,6.27875360095283
-0.621659210061416,-0.693616433646428,-0.612649322625453,0.220175773146938,"Pequeñas","Desconocido","Hasta_1_plaza","Southern_Metropolitan","u","SP",315000,5.4983105537896
-0.621659210061416,-0.943620028873994,-0.529313832625638,0.248014636778814,"Pequeñas","Desconocido","Hasta_1_plaza","Southern_Metropolitan","u","PI",450000,5.65321251377534
-0.621659210061416,2.31187073766888,-0.610124004746676,0.231695302925552,"Pequeñas","Antigua","Hasta_1_plaza","Southern_Metropolitan","u","S",710000,5.85125834871908
-0.621659210061416,-1.11706595781766,-0.586133484898251,0.219215812332008,"Medianas","Antigua","2_o_más_plazas","Southern_Metropolitan","h","S",1285000,6.10890312766731
-0.621659210061416,-0.0341707348210629,-0.635377183534444,0.317131815451585,"Grandes","Desconocido","2_o_más_plazas","Southern_Metropolitan","h","S",3660000,6.56348108539441
-0.621659210061416,0.351121660521965,-0.621487935201127,0.185617183810553,"Grandes","Moderna","2_o_más_plazas","Southern_Metropolitan","h","VB",4200000,6.6232492903979
-0.621659210061416,-1.90054137909399,-0.570981577625501,0.182737301365763,"Medianas","Moderna","2_o_más_plazas","Southern_Metropolitan","t","S",1101000,6.04178731897175
-0.621659210061416,0.472536031351262,-0.589921461716372,0.306572246487628,"Medianas","Moderna","2_o_más_plazas","Southern_Metropolitan","h","S",3512500,6.54561633291314
-0.621659210061416,0.91427234507704,-0.55582967035284,0.306572246487628,"Medianas","Antigua","Hasta_1_plaza","Southern_Metropolitan","u","S",869000,5.93901977644867
-0.621659210061416,0.472536031351262,-0.658105044443525,0.313291972191865,"Grandes","Desconocido","2_o_más_plazas","Southern_Metropolitan","h","S",2810000,6.44870631990508
-0.621659210061416,0.351121660521965,-0.610124004746676,0.160658202623194,"Pequeñas","Desconocido","Hasta_1_plaza","Southern_Metropolitan","u","S",565000,5.75204844781944
-0.621659210061416,-0.943620028873994,-0.579820190201264,0.161618163438124,"Pequeñas","Moderna","Hasta_1_plaza","Southern_Metropolitan","u","S",567000,5.75358305889291
-0.621659210061416,-0.333130804314599,-0.603810710049689,0.207696282553122,"Pequeñas","Desconocido","Hasta_1_plaza","Southern_Metropolitan","u","SP",546000,5.73719264270474
-0.621659210061416,-0.943620028873994,-0.521737878989218,0.230735342110622,"Pequeñas","Moderna","Hasta_1_plaza","Southern_Metropolitan","u","S",471500,5.67348169707335
-0.713697645158502,-0.50115766444463,0.421468348736125,-0.74842468908514,"Pequeñas","Desconocido","2_o_más_plazas","Western_Metropolitan","u","S",455000,5.65801139665711
-0.713697645158502,-0.492230776417836,0.394952511008834,-0.719625864638334,"Medianas","Antigua","2_o_más_plazas","Western_Metropolitan","h","S",940000,5.9731278535997
-0.713697645158502,-0.0563975190826006,0.415155054039138,-0.713866099749027,"Pequeñas","Moderna","Hasta_1_plaza","Western_Metropolitan","u","SP",467000,5.66931688056611
-0.713697645158502,-0.0278880791632804,0.446721527523893,-0.892418811319987,"Pequeñas","Antigua","Hasta_1_plaza","Western_Metropolitan","u","VB",490000,5.69019608002851
-0.713697645158502,0.134155975539264,0.455560140099657,-0.734985237676667,"Grandes","Antigua","Hasta_1_plaza","Western_Metropolitan","h","S",1850000,6.26717172840301
-0.713697645158502,-0.931172633547328,0.396215169948267,-0.770503787827982,"Pequeñas","Antigua","Hasta_1_plaza","Western_Metropolitan","h","PI",710000,5.85125834871908
-0.713697645158502,1.13109855184604,0.465661411614764,-0.73018543360229,"Grandes","Antigua","2_o_más_plazas","Western_Metropolitan","h","PI",2425000,6.38471174293828
-0.713697645158502,-0.858847178286132,0.435357597069353,-0.81754186775791,"Pequeñas","Antigua","Hasta_1_plaza","Western_Metropolitan","h","SP",750000,5.8750612633917
-0.713697645158502,-0.0468260849924027,0.421468348736125,-0.707146374044518,"Medianas","Antigua","Hasta_1_plaza","Western_Metropolitan","h","S",1377000,6.13893394025692
-0.713697645158502,-0.27901562275632,0.417680371917915,-0.810822142053673,"Medianas","Antigua","2_o_más_plazas","Western_Metropolitan","h","S",970000,5.98677173426625
-0.713697645158502,-1.2131151541551,0.45303482222088,-0.709066295674378,"Pequeñas","Antigua","Hasta_1_plaza","Western_Metropolitan","h","SP",950000,5.97772360528885
-0.713697645158502,-0.847167473987116,0.469449388432975,-0.843460809760199,"Pequeñas","Moderna","2_o_más_plazas","Western_Metropolitan","u","S",685000,5.83569057149243
-0.713697645158502,0.422175440624716,0.341920835554431,-0.845380731390059,"Medianas","Antigua","2_o_más_plazas","Western_Metropolitan","h","S",1230000,6.0899051114394
-0.713697645158502,0.607255086916181,0.444196209645117,-0.575631742403486,"Pequeñas","Desconocido","Hasta_1_plaza","Western_Metropolitan","h","S",636500,5.80379840798967
-0.713697645158502,-0.410295370462211,0.434094938130009,-0.799302612274787,"Medianas","Desconocido","Hasta_1_plaza","Western_Metropolitan","h","S",910000,5.95904139232109
-0.713697645158502,-0.858847178286132,0.398740487827044,-0.72826551197243,"Pequeñas","Antigua","Hasta_1_plaza","Western_Metropolitan","h","PI",770000,5.88649072517248
-0.713697645158502,-0.841365986117198,0.39368985206949,-0.844420770575129,"Medianas","Moderna","2_o_más_plazas","Western_Metropolitan","h","S",960000,5.98227123303957
-0.713697645158502,-1.23630474600198,0.451772163281447,-0.709066295674378,"Pequeñas","Desconocido","Hasta_1_plaza","Western_Metropolitan","h","S",965000,5.98452731334379
-0.713697645158502,0.158883616370627,0.460610775857211,-0.766663944568262,"Medianas","Antigua","Hasta_1_plaza","Western_Metropolitan","h","S",1440000,6.15836249209525
-0.713697645158502,-0.698804846776489,0.3343448819181,-0.707146374044518,"Pequeñas","Desconocido","Hasta_1_plaza","Western_Metropolitan","h","S",955000,5.98000337158375
-0.713697645158502,-0.00305104607731335,0.353284766008971,-0.708106334859448,"Medianas","Antigua","2_o_más_plazas","Western_Metropolitan","h","S",801000,5.90363251608424
-0.713697645158502,0.0243454301663762,0.434094938130009,-0.877059438281654,"Medianas","Antigua","2_o_más_plazas","Western_Metropolitan","h","PI",1e+06,6
-0.713697645158502,0.276042650546218,0.44545886858455,-0.868419790947558,"Medianas","Antigua","2_o_más_plazas","Western_Metropolitan","h","S",1435000,6.15685190107001
-0.713697645158502,-0.313549386795986,0.463136093735988,-0.81658190694298,"Pequeñas","Moderna","Hasta_1_plaza","Western_Metropolitan","u","S",390000,5.5910646070265
-0.713697645158502,0.180483081791112,0.339395517675654,-0.854020378724155,"Medianas","Antigua","2_o_más_plazas","Western_Metropolitan","h","PI",1425000,6.15381486434453
-0.713697645158502,0.607255086916181,0.429044302372456,-0.599630762775643,"Grandes","Moderna","2_o_más_plazas","Western_Metropolitan","h","S",1340000,6.12710479836481
-0.713697645158502,-0.657855247592996,0.425256325554246,-0.795462769015341,"Medianas","Antigua","Hasta_1_plaza","Western_Metropolitan","h","S",955000,5.98000337158375
-0.713697645158502,-0.448476380119165,0.417680371917915,-0.582351468107996,"Medianas","Desconocido","2_o_más_plazas","Western_Metropolitan","h","S",1255000,6.09864372581706
-0.713697645158502,-0.613250139567619,0.454297481160224,-0.615950096629451,"Pequeñas","Moderna","Hasta_1_plaza","Western_Metropolitan","u","S",432000,5.63548374681491
-0.713697645158502,0.348764970367963,0.340658176615087,-0.878019399096584,"Grandes","Antigua","2_o_más_plazas","Western_Metropolitan","h","S",1640000,6.2148438480477
-0.713697645158502,-0.478952155918157,0.377275285857396,-0.772423709457842,"Pequeñas","Moderna","Hasta_1_plaza","Western_Metropolitan","u","SP",610000,5.78532983501077
-0.713697645158502,0.169727340332083,0.458085457978434,-0.776263552717288,"Medianas","Antigua","Hasta_1_plaza","Western_Metropolitan","h","S",940000,5.9731278535997
-0.713697645158502,-0.768169933630826,0.410104418281585,-0.797382690645201,"Medianas","Antigua","Hasta_1_plaza","Western_Metropolitan","h","SP",890000,5.94939000664491
-0.713697645158502,0.472536031351262,0.439145573887563,-0.849220574649505,"Medianas","Antigua","2_o_más_plazas","Western_Metropolitan","h","SP",1180000,6.07188200730613
-0.713697645158502,0.428853731134236,0.420205689796692,-0.822341671832287,"Grandes","Antigua","2_o_más_plazas","Western_Metropolitan","h","S",1480000,6.17026171539496
-0.713697645158502,0.379079910076431,0.33055690509989,-0.859780143613462,"Medianas","Desconocido","2_o_más_plazas","Western_Metropolitan","h","S",1350000,6.13033376849501
-0.713697645158502,0.248345505345314,0.39368985206949,-0.656268450855143,"Grandes","Desconocido","2_o_más_plazas","Western_Metropolitan","h","S",1905000,6.27989498001164
-0.713697645158502,-1.43805597877983,0.475762683129962,-0.870339712577418,"Pequeñas","Moderna","Hasta_1_plaza","Western_Metropolitan","t","SP",865000,5.93701610746481
-0.713697645158502,-0.704013646650968,0.450509504342104,-0.696586805080835,"Pequeñas","Moderna","Hasta_1_plaza","Western_Metropolitan","u","S",442000,5.64542226934909
-0.713697645158502,-0.406120129648508,0.436620256008786,-0.873219595021934,"Medianas","Moderna","2_o_más_plazas","Western_Metropolitan","t","S",1050000,6.02118929906994
-0.713697645158502,0.0541362987620727,0.430306961311799,-0.775303591902358,"Pequeñas","Antigua","Hasta_1_plaza","Western_Metropolitan","u","S",440000,5.64345267648619
-0.713697645158502,-0.377255956555411,0.464398752675421,-0.794502808200411,"Pequeñas","Desconocido","Hasta_1_plaza","Western_Metropolitan","h","S",1010000,6.00432137378264
-0.713697645158502,-0.0436509029654431,0.408841759342151,-0.7273055511575,"Grandes","Antigua","Hasta_1_plaza","Western_Metropolitan","h","S",1430000,6.15533603746506
-0.713697645158502,0.158883616370627,0.45682279903909,-0.744584845825693,"Pequeñas","Desconocido","Hasta_1_plaza","Western_Metropolitan","u","S",690000,5.83884909073726
-0.713697645158502,-0.0563975190826006,0.408841759342151,-0.72922547278736,"Medianas","Desconocido","2_o_más_plazas","Western_Metropolitan","h","S",1291000,6.11092624226642
-0.713697645158502,-0.613250139567619,0.398740487827044,-0.63802919537202,"Medianas","Antigua","Hasta_1_plaza","Western_Metropolitan","h","S",1130000,6.05307844348342
-0.713697645158502,-0.50115766444463,0.403791123584598,-0.737865120121456,"Medianas","Antigua","Hasta_1_plaza","Western_Metropolitan","h","S",1135000,6.05499586152914
