"Suburb","Address","Rooms","Distance","Lattitude","Longtitude","SellerG","Date","Postcode","Bedroom2","Bathroom","YearBuilt","CouncilArea","CarImp","LandsizeImp","sqrt_distance_std","log_landsize_std","lattitude_std","longtitude_std","log_room_land_std","rooms_cat","year_built_cat","car_cat","Regionname","Type","Method","bath_cat","bed_cat","sell_rate_cat","may_have_water","Price","log_price","price_label","price_label_high","kmeans_cluster"
"Ormond","39 Draper St",5,11.8,-37.908,145.0502,"Buxton","8/04/2017",3204,5,2,1925,"Glen Eira",2,699,0.425795260152539,0.661518159018622,-1.23946419086915,0.526211802623805,0.137140415440078,"Grandes","Antigua","Muchas_plazas","Southern_Metropolitan","h","S","Muchos_baños","Muchos_dormitorios","Más_populares","FALSE",2250000,6.35218251811136,TRUE,TRUE,4
"Glen Iris","6 Chester St",3,9.2,-37.852,145.0942,"Fletchers","4/06/2016",3146,3,2,1940,"Boroondara",1,704,-0.0311300520107935,0.67117196453468,-0.53457118718242,0.949672815032435,-0.555897663310869,"Medianas","Antigua","Pocas_plazas","Southern_Metropolitan","h","PI","Muchos_baños","Pocos_dormitorios","Más_populares","FALSE",1360000,6.13353890837022,TRUE,TRUE,3
"Richmond","201/77 Abinger St",1,2.4,-37.82009,145.0038,"Marshall","23/09/2017",3121,1,1,2012,"",1,4425,-1.71799691877616,3.16093658426296,-0.132908048831718,0.0796529168114007,-4.48551004985451,"Pequeñas","Moderna","Pocas_plazas","Northern_Metropolitan","u","VB","Pocos_baños","Pocos_dormitorios","Más_populares","FALSE",4e+05,5.60205999132796,FALSE,FALSE,2
"Richmond","18 Yorkshire St",3,2.4,-37.83199,144.99909,"Marshall","24/06/2017",3121,3,1,1900,"Yarra",2,187,-1.71799691877616,-1.12434585921434,-0.28269781211528,0.0343233402556875,1.21789105414593,"Medianas","Antigua","Muchas_plazas","Northern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Más_populares","FALSE",1530000,6.1846914308176,TRUE,TRUE,2
"Fitzroy North","24 Apperley St",2,3.5,-37.7818,144.9863,"Harrington","10/12/2016",3068,2,1,NA,"Yarra",0,122,-1.35238249586399,-1.70280316672478,0.349062542439091,-0.0887690767602913,1.24682260592919,"Pequeñas","Desconocido","Pocas_plazas","Northern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Menos_populares","FALSE",1055000,6.02325245963371,TRUE,FALSE,1
"Reservoir","11 Elsey Rd",4,11.2,-37.7054,145.0137,"Love","18/06/2016",3073,4,1,NA,"Darebin",2,747,0.325225173108187,0.751471419958398,1.31073799746877,0.174931644603199,-0.25029748704587,"Grandes","Desconocido","Muchas_plazas","Northern_Metropolitan","h","S","Pocos_baños","Muchos_dormitorios","Menos_populares","FALSE",750000,5.8750612633917,FALSE,FALSE,1
"Rosanna","166 Rosanna Rd",3,11.4,-37.7449,145.072,"Miles","10/12/2016",3084,3,1,1940,"Banyule",0,454,0.359041354788533,0.0770120354144401,0.813536682368294,0.736017486044518,0.0310718252113048,"Medianas","Antigua","Pocas_plazas","Eastern_Metropolitan","h","VB","Pocos_baños","Pocos_dormitorios","Menos_populares","FALSE",620000,5.79239168949825,FALSE,FALSE,1
"South Yarra","11/274 Domain Rd",2,3.3,-37.835,144.9905,"hockingstuart","27/11/2016",3141,2,1,NA,"Stonnington",1,296,-1.4140373189484,-0.50232587957645,-0.320585811063301,-0.0483477983031399,0.0608733274861077,"Pequeñas","Desconocido","Pocas_plazas","Southern_Metropolitan","u","S","Pocos_baños","Pocos_dormitorios","Menos_populares","TRUE",621500,5.79344113297766,FALSE,FALSE,2
"West Footscray","6/16 Warleigh Rd",1,8.2,-37.7993,144.8794,"Sweeney","25/02/2017",3012,1,1,1970,"Maribyrnong",1,628,-0.223904489800183,0.516445112393731,0.128783478786937,-1.1175868546346,-1.87302184496548,"Pequeñas","Antigua","Pocas_plazas","Western_Metropolitan","u","SP","Pocos_baños","Pocos_dormitorios","Más_populares","FALSE",288000,5.45939248775923,FALSE,FALSE,1
"Ringwood East","14 Everard Rd",2,21.3,-37.80401,145.25225,"Carter","26/08/2017",3135,2,2,1960,"",2,736,1.76723387199463,0.731378462146166,0.0694969422269139,2.47076401983171,-1.15790089635079,"Pequeñas","Antigua","Muchas_plazas","Eastern_Metropolitan","h","S","Muchos_baños","Pocos_dormitorios","Menos_populares","FALSE",937000,5.97173959088778,TRUE,FALSE,3
"Moonee Ponds","27 Moore St",3,6.9,-37.7687,144.9203,"Nelson","28/08/2016",3039,2,1,NA,"Moonee Valley",1,207,-0.493059775864142,-0.98672268097411,0.513957155801439,-0.7239605953731,1.08193337241522,"Medianas","Desconocido","Pocas_plazas","Western_Metropolitan","h","VB","Pocos_baños","Pocos_dormitorios","Más_populares","FALSE",8e+05,5.90308998699194,FALSE,FALSE,1
"Canterbury","2/67 Wattle Valley Rd",2,8.4,-37.83201,145.08163,"Jellis","27/05/2017",3126,2,1,NA,"Boroondara",1,2207,-0.184447098139783,2.21875085635034,-0.282949559616408,0.828697703078897,-2.62727331727578,"Pequeñas","Desconocido","Pocas_plazas","Southern_Metropolitan","u","PI","Pocos_baños","Pocos_dormitorios","Menos_populares","FALSE",645000,5.80955971463527,FALSE,FALSE,2
"Kensington","105/18 Bent St",2,3.4,-37.79561,144.93499,"Nelson","17/06/2017",3031,2,2,2010,"Melbourne",1,2135,-1.38298319848232,2.17382805181632,0.175230892779848,-0.582582361912148,-2.58289416225709,"Pequeñas","Moderna","Pocas_plazas","Northern_Metropolitan","u","SP","Muchos_baños","Pocos_dormitorios","Más_populares","FALSE",730000,5.86332286012046,FALSE,FALSE,3
"South Melbourne","125 Napier St",2,2.1,-37.836,144.9638,"Greg","22/04/2017",3205,2,1,1970,"Port Phillip",1,91,-1.83173377402225,-2.09986794952794,-0.333173186129105,-0.305311639923817,1.63908216610726,"Pequeñas","Antigua","Pocas_plazas","Southern_Metropolitan","h","PI","Pocos_baños","Pocos_dormitorios","Menos_populares","TRUE",1150000,6.06069784035361,TRUE,FALSE,2
"Melton","21D Yuille St",5,31.7,-37.67813,144.59292,"Ryder","26/08/2017",3337,5,2,2000,"",2,1670,2.92111505995216,1.84112345121676,1.65399571551398,-3.87470300997093,-1.0281894580248,"Grandes","Moderna","Muchas_plazas","Western_Victoria","h","PI","Muchos_baños","Muchos_dormitorios","Menos_populares","FALSE",710000,5.85125834871908,FALSE,FALSE,5
"Campbellfield","2 Augusta Av",4,16.6,-37.6714,144.95458,"Raine","19/08/2017",3061,4,2,1970,"",4,688,1.15239331738998,0.640034428157378,1.73870874970709,-0.394045970251231,-0.140209090178136,"Grandes","Antigua","Muchas_plazas","Northern_Metropolitan","h","VB","Muchos_baños","Muchos_dormitorios","Menos_populares","FALSE",650000,5.81291335664286,FALSE,FALSE,5
"Broadmeadows","39 Blair St",1,14,-37.6821,144.92773,"Stockdale","22/07/2017",3047,1,1,NA,"Hume",1,1312,0.774255458176728,1.51434050299858,1.60402383650267,-0.652453428959576,-2.85884084472409,"Pequeñas","Desconocido","Pocas_plazas","Northern_Metropolitan","h","VB","Pocos_baños","Pocos_dormitorios","Menos_populares","FALSE",1100000,6.04139268515823,TRUE,FALSE,1
"Doncaster","3/103 Church Rd",3,13.9,-37.7881,145.1371,"Jellis","25/02/2017",3108,3,2,2012,"Manningham",2,233,0.759037964280941,-0.826467790430407,0.269762079524301,1.36254730213077,0.923617864207032,"Medianas","Moderna","Muchas_plazas","Eastern_Metropolitan","t","SP","Muchos_baños","Pocos_dormitorios","Menos_populares","FALSE",1102200,6.04226040668945,TRUE,FALSE,3
"Mitcham","37 Purches St",3,17.2,-37.8236,145.20898,"Noel","26/08/2017",3132,3,2,1970,"",2,672,1.2353506060458,0.608164177031422,-0.177089735312776,2.05432861058354,-0.493652387264631,"Medianas","Antigua","Muchas_plazas","Eastern_Metropolitan","h","S","Muchos_baños","Pocos_dormitorios","Menos_populares","FALSE",1010000,6.00432137378264,TRUE,FALSE,3
"Carlton","99 Neill St",3,1.8,-37.7945,144.9718,"Nelson","17/09/2016",3053,2,3,NA,"Melbourne",1,121,-1.95392933528521,-1.71395074553708,0.189202879102976,-0.228318728576719,1.80036062436327,"Medianas","Desconocido","Pocas_plazas","Northern_Metropolitan","h","SP","Muchos_baños","Pocos_dormitorios","Menos_populares","FALSE",1600000,6.20411998265593,TRUE,TRUE,3
"Brighton","119 North Rd",4,11.2,-37.8989,145.0008,"Buxton","25/02/2017",3186,4,4,1995,"Bayside",2,578,0.325225173108187,0.404073635512063,-1.12491907777002,0.0507805750561363,0.0928961378627123,"Grandes","Moderna","Muchas_plazas","Southern_Metropolitan","h","SP","Muchos_baños","Muchos_dormitorios","Más_populares","TRUE",3050000,6.48429983934679,TRUE,TRUE,4
"Mulgrave","2 Barclay Ct",3,18.8,-37.92266,145.16733,"Nelson","3/06/2017",3170,3,2,NA,"Monash",2,705,1.44974853480566,0.673094495985737,-1.42399510933426,1.65348426588316,-0.557796928554429,"Medianas","Desconocido","Muchas_plazas","South_Eastern_Metropolitan","h","SA","Muchos_baños","Pocos_dormitorios","Menos_populares","FALSE",880000,5.94448267215017,FALSE,FALSE,4
"Coburg","24 Webb St",3,7.8,-37.735,144.9558,"Nelson","22/08/2016",3058,3,1,1980,"Moreland",1,371,-0.304290130513396,-0.196439415917837,0.938151695520068,-0.382304551270642,0.301214005216298,"Medianas","Moderna","Pocas_plazas","Northern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Menos_populares","FALSE",870000,5.93951925261862,FALSE,FALSE,1
"Bentleigh","72 Daley St",4,13,-37.9206,145.0383,"hockingstuart","28/08/2016",3204,3,1,1940,"Glen Eira",5,594,0.619538768662727,0.441056770863433,-1.39806511669864,0.411684846995164,0.056360567257534,"Grandes","Antigua","Muchas_plazas","Southern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Más_populares","FALSE",1281000,6.10754912974469,TRUE,FALSE,2
"Reservoir","7 Thackeray Rd",3,11.2,-37.7218,145.015,"Barry","25/02/2017",3073,3,1,NA,"Darebin",1,696,0.325225173108187,0.655692673995618,1.10430504638904,0.187442992696955,-0.540605700987101,"Medianas","Desconocido","Pocas_plazas","Northern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Menos_populares","FALSE",928000,5.96754797621886,TRUE,FALSE,1
"Carnegie","2/25 El Nido Gr",2,11.4,-37.892,145.0482,"Ray","13/08/2016",3163,2,1,2000,"Glen Eira",1,144,0.359041354788533,-1.47825029372483,-1.03806618981584,0.506963574787235,1.02498724048116,"Pequeñas","Moderna","Pocas_plazas","Southern_Metropolitan","t","SA","Pocos_baños","Pocos_dormitorios","Menos_populares","FALSE",707000,5.8494194137969,FALSE,FALSE,2
"Preston","31 Belgrove St",3,8.8,-37.7436,145.0191,"Nelson","28/05/2016",3072,2,1,1960,"Darebin",1,713,-0.106917117706195,0.688377289218578,0.829900269953884,0.226901859762511,-0.572894771554971,"Medianas","Antigua","Pocas_plazas","Northern_Metropolitan","h","SP","Pocos_baños","Pocos_dormitorios","Menos_populares","FALSE",1186000,6.07408468902824,TRUE,FALSE,1
"Brighton","21 Wolseley Gr",4,11.2,-37.9262,144.9969,"RT","28/05/2016",3186,4,1,1970,"Bayside",2,695,0.325225173108187,0.653745264343292,-1.46855441706733,0.0132465307745934,-0.153753999736702,"Grandes","Antigua","Muchas_plazas","Southern_Metropolitan","h","S","Pocos_baños","Muchos_dormitorios","Más_populares","TRUE",2405000,6.38111508070985,TRUE,TRUE,2
"Brighton East","18 Centre Rd",4,10.3,-37.91503,145.00888,"Buxton","1/07/2017",3187,4,3,2001,"Bayside",2,345,0.169175447558461,-0.294848615279988,-1.32795343758197,0.128543415516675,0.783360129050436,"Grandes","Moderna","Muchas_plazas","Southern_Metropolitan","t","SP","Muchos_baños","Muchos_dormitorios","Más_populares","TRUE",1731000,6.23829706787539,TRUE,TRUE,4
"Maribyrnong","6/82 Raleigh Rd",1,4.3,-37.76878,144.89197,"Frank","17/06/2017",3032,1,1,1972,"Maribyrnong",1,887,-1.12183492192946,0.984133959085924,0.51295016579621,-0.996611742680785,-2.33505078646094,"Pequeñas","Moderna","Pocas_plazas","Western_Metropolitan","u","S","Pocos_baños","Pocos_dormitorios","Más_populares","FALSE",301000,5.47856649559384,FALSE,FALSE,1
"South Melbourne","396 Dorcas St",4,2.1,-37.8355,144.951,"Greg","3/12/2016",3205,4,2,1890,"Port Phillip",0,163,-1.83173377402225,-1.31038728185811,-0.326879498596248,-0.42850029807901,1.7866088883171,"Grandes","Antigua","Pocas_plazas","Southern_Metropolitan","h","S","Muchos_baños","Muchos_dormitorios","Menos_populares","TRUE",1620000,6.20951501454263,TRUE,TRUE,3
"Brighton","11 Foote St",4,11.2,-37.8966,144.993,"Biggin","4/03/2017",3186,4,3,NA,"Bayside",2,750,0.325225173108187,0.756899977044592,-1.09596811511863,-0.024287513507223,-0.255660348491297,"Grandes","Desconocido","Muchas_plazas","Southern_Metropolitan","h","S","Muchos_baños","Muchos_dormitorios","Más_populares","TRUE",4250000,6.62838893005031,TRUE,TRUE,4
"Carnegie","7/177 Oakleigh Rd",2,10.1,-37.9003,145.06342,"hockingstuart","8/07/2017",3163,2,1,1970,"Glen Eira",1,335,0.133582441340706,-0.334687463213076,-1.14254140286224,0.653442588624905,-0.104736352142025,"Pequeñas","Antigua","Pocas_plazas","Southern_Metropolitan","u","SP","Pocos_baños","Pocos_dormitorios","Menos_populares","FALSE",580010,5.76343548133428,FALSE,FALSE,2
"Surrey Hills","16 Banool Rd",3,11.2,-37.8167,145.0924,"Marshall","10/12/2016",3127,3,2,1930,"Boroondara",2,585,0.325225173108187,0.420378152711656,-0.0902368473585034,0.932349409979331,-0.308138923221722,"Medianas","Antigua","Muchas_plazas","Southern_Metropolitan","h","S","Muchos_baños","Pocos_dormitorios","Más_populares","FALSE",1960000,6.29225607135648,TRUE,TRUE,3
"Preston","90 Murray Rd",2,8.8,-37.7397,145.0209,"Love","10/12/2016",3072,2,1,NA,"Darebin",2,460,-0.106917117706195,0.0947946520783177,0.878991032710655,0.244225264815615,-0.529020934771619,"Pequeñas","Desconocido","Muchas_plazas","Northern_Metropolitan","h","SP","Pocos_baños","Pocos_dormitorios","Menos_populares","FALSE",799900,5.9030356967885,FALSE,FALSE,1
"Sydenham","23 Contursi Dr",3,18,-37.70525,144.75699,"Prof.","29/07/2017",3037,3,2,2004,"Brimbank",2,662,1.34374111157782,0.587857602057333,1.31262610372861,-2.29567463938296,-0.473591559628835,"Medianas","Moderna","Muchas_plazas","Western_Metropolitan","h","S","Muchos_baños","Pocos_dormitorios","Menos_populares","FALSE",585000,5.76715586608218,FALSE,FALSE,5
"Reservoir","119 Hughes Pde",3,11.2,-37.6983,144.9941,"Ray","16/04/2016",3073,3,1,1965,"Darebin",4,527,0.325225173108187,0.278961069526165,1.40010836043611,-0.013700988196932,-0.168433249854296,"Medianas","Antigua","Muchas_plazas","Northern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Menos_populares","FALSE",680000,5.83250891270624,FALSE,FALSE,1
"Canterbury","13 Golding St",4,8.4,-37.82794,145.08435,"Noel","12/08/2017",3126,4,2,NA,"Boroondara",4,544,-0.184447098139783,0.321962242453753,-0.231718943098661,0.854875292936435,0.174013830293845,"Grandes","Desconocido","Muchas_plazas","Southern_Metropolitan","h","S","Muchos_baños","Muchos_dormitorios","Menos_populares","FALSE",2100000,6.32221929473392,TRUE,TRUE,3
"Strathmore Heights","12 Boeing Rd",4,12.5,-37.7137,144.8987,"Nelson","12/11/2016",3041,4,3,1966,"Moonee Valley",2,528,0.539947517997398,0.281528697176375,1.20626278442228,-0.931841456010074,0.213958054445315,"Grandes","Antigua","Muchas_plazas","Western_Metropolitan","h","S","Muchos_baños","Muchos_dormitorios","Más_populares","FALSE",931999,5.96941544637253,TRUE,FALSE,5
"Albert Park","24 Kerferd Pl",3,3.3,-37.8421,144.9571,"Marshall","10/09/2016",3206,3,2,1900,"Port Phillip",1,90,-1.4140373189484,-2.11483410379268,-0.409956174030735,-0.369793203176885,2.19639254812621,"Medianas","Antigua","Pocas_plazas","Southern_Metropolitan","h","S","Muchos_baños","Pocos_dormitorios","Más_populares","TRUE",1800000,6.25527250510331,TRUE,TRUE,3
"Thornbury","58 Leinster Gr",2,6.5,-37.7587,144.9881,"Jellis","29/04/2017",3071,2,2,2007,"Darebin",2,158,-0.580901433361038,-1.35258456327143,0.639830906459839,-0.0714456717071874,0.900842299171811,"Pequeñas","Moderna","Muchas_plazas","Northern_Metropolitan","t","S","Muchos_baños","Pocos_dormitorios","Más_populares","FALSE",960000,5.98227123303957,TRUE,FALSE,5
"Pascoe Vale","33 Snell Gr",4,8.5,-37.71746,144.92955,"Nelson","3/09/2017",3044,4,2,NA,"",2,1031,-0.164894562377838,1.1878927073647,1.15893425417475,-0.634937541628043,-0.681437264897206,"Grandes","Desconocido","Muchas_plazas","Northern_Metropolitan","h","VB","Muchos_baños","Muchos_dormitorios","Más_populares","FALSE",1375000,6.13830269816628,TRUE,TRUE,5
"St Kilda","4/27 Robe St",2,6.1,-37.8648,144.9783,"Harrington","18/06/2016",3182,2,1,1970,"Port Phillip",1,384,-0.671490125725233,-0.149792417962861,-0.69568958802516,-0.16576198810739,-0.287393823340895,"Pequeñas","Antigua","Pocas_plazas","Southern_Metropolitan","u","VB","Pocos_baños","Pocos_dormitorios","Menos_populares","TRUE",385000,5.5854607295085,FALSE,FALSE,2
"Preston","21 Emerald St",3,8.4,-37.74305,145.01812,"McGrath","23/09/2017",3072,3,1,NA,"",2,493,-0.184447098139783,0.188632726008567,0.836823326240144,0.217470228121971,-0.0791980473523614,"Medianas","Desconocido","Muchas_plazas","Northern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Menos_populares","FALSE",820000,5.91381385238372,FALSE,FALSE,1
"Croydon North","6 Baringa Rd",4,23,-37.77595,145.28383,"Fletchers","27/05/2017",3136,4,1,1950,"Maroondah",2,1717,1.97257294007979,1.87871540628384,0.422698686574157,2.77469353737393,-1.36389972385919,"Grandes","Antigua","Muchas_plazas","Eastern_Metropolitan","h","SP","Pocos_baños","Muchos_dormitorios","Menos_populares","FALSE",835000,5.9216864754836,FALSE,FALSE,1
"Essendon","23 MacKay St",2,8,-37.7488,144.9165,"Brad","25/02/2017",3040,2,1,NA,"Moonee Valley",1,639,-0.263846075583024,0.539963706439866,0.764445919611524,-0.760532228262773,-0.968802615322511,"Pequeñas","Desconocido","Pocas_plazas","Western_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Más_populares","FALSE",1255000,6.09864372581706,TRUE,FALSE,1
"West Melbourne","19/33 Jeffcott St",3,1.9,-37.8118,144.9526,"MICM","30/07/2016",3003,2,1,1996,"Melbourne",1,160,-1.91213827944404,-1.33554756907607,-0.0285587095359287,-0.413101715809645,1.42653683037002,"Medianas","Moderna","Pocas_plazas","Northern_Metropolitan","u","S","Pocos_baños","Pocos_dormitorios","Menos_populares","FALSE",601000,5.77887447200274,FALSE,FALSE,2
"Essendon","1B Ogilvie St",3,7.5,-37.75382,144.89167,"Nelson","27/05/2017",3040,3,2,2007,"Moonee Valley",1,173,-0.365941248179525,-1.22974303808194,0.701257296780927,-0.99949897685612,1.32201273105402,"Medianas","Moderna","Pocas_plazas","Western_Metropolitan","h","S","Muchos_baños","Pocos_dormitorios","Más_populares","FALSE",886000,5.94743372188705,FALSE,FALSE,5
"Bentleigh East","31 Bristol St",3,13.8,-37.92188,145.07266,"hockingstuart","27/05/2017",3165,3,2,NA,"Glen Eira",1,260,0.74376563203617,-0.677964529379068,-1.41417695678293,0.742369401230747,0.776911768910021,"Medianas","Desconocido","Pocas_plazas","Southern_Metropolitan","h","S","Muchos_baños","Pocos_dormitorios","Más_populares","FALSE",890000,5.94939000664491,FALSE,FALSE,4
"Richmond","1/2 Little Kent St",2,2.6,-37.8151,145.0003,"Fletchers","8/04/2017",3121,2,2,2002,"Yarra",1,97,-1.64608904539967,-2.01338603580132,-0.0700970472532167,0.0459685180970623,1.55364684443941,"Pequeñas","Moderna","Pocas_plazas","Northern_Metropolitan","t","S","Muchos_baños","Pocos_dormitorios","Más_populares","FALSE",1090000,6.03742649794062,TRUE,FALSE,3
"Abbotsford","48 Abbotsford St",3,2.5,-37.8017,145.0001,"Nelson","22/08/2016",3067,3,3,2012,"Yarra",1,166,-1.68168333478005,-1.28568587053599,0.0985737786290066,0.0440436953133233,1.37727855115175,"Medianas","Moderna","Pocas_plazas","Northern_Metropolitan","h","PI","Muchos_baños","Pocos_dormitorios","Menos_populares","FALSE",1447500,6.16061857239947,TRUE,TRUE,3
"Brighton East","22A Camperdown St",3,10.7,-37.9179,145.0091,"Buxton","4/03/2017",3187,3,2,NA,"Bayside",2,391,0.239339486832433,-0.125324753199191,-1.36407920402093,0.13066072057857,0.230959962227909,"Medianas","Desconocido","Muchas_plazas","Southern_Metropolitan","t","S","Muchos_baños","Pocos_dormitorios","Más_populares","TRUE",1302500,6.11477773197156,TRUE,FALSE,4
"South Yarra","51 Moore St",2,2.7,-37.84369,144.98914,"Jellis","1/07/2017",3141,2,1,NA,"Stonnington",0,140,-1.6111729288696,-1.51640558248546,-0.429970100385412,-0.0614365932321822,1.06268077925851,"Pequeñas","Desconocido","Pocas_plazas","Southern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Menos_populares","TRUE",1160000,6.06445798922692,TRUE,FALSE,2
"Hoppers Crossing","9 Hawthorn Dr",3,18.4,-37.86658,144.71221,"Sweeney","27/05/2017",3029,3,1,1995,"Wyndham",1,663,1.39703291237283,0.589902014792453,-0.718095115642301,-2.72664246064785,-0.475611231166157,"Medianas","Moderna","Pocas_plazas","Western_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Menos_populares","TRUE",505000,5.70329137811866,FALSE,FALSE,2
